"253 West 72nd Street, Unit 1203",Upper West Side,3500,1 BD,1 BA
"20 West 86th Street, Unit 16C",Upper West Side,4750,1 BD,1 BA
"20 West 86th Street, Unit 16C",Upper West Side,4750,1 BD,1 BA
"226 West 150th Street, Unit 1G",Harlem,2085,1 BD,1 BA
"257 Water Street, Unit 2B",Financial District,3300,2 BD,1 BA
"257 Water Street, Unit 2B",Financial District,3300,2 BD,1 BA
"257 Water Street, Unit 6A",Financial District,6400,4 BD,2 BA
"257 Water Street, Unit 6A",Financial District,6400,4 BD,2 BA
"257 Water Street, Unit 3",Financial District,6900,4 BD,2 BA
"257 Water Street, Unit 3",Financial District,6900,4 BD,2 BA
509 East 12th Street,East Village,3995,2 BD,1 BA
509 East 12th Street,East Village,3995,2 BD,1 BA
"7 West 21st Street, Unit 7G",Flatiron,5760,1 BD,1 BA
"65 West 106th Street, Unit 3E",Upper West Side,2745,1 BD,1 BA
"605 West 156th Street, Unit 26",Washington Heights,1781,Studio,1 BA
"510 Amsterdam Avenue, Unit 4B",Upper West Side,3185,2 BD,1 BA
"210 West 70th Street, Unit 502",Upper West Side,5400,1 BD,1 BA
"324 West 84th Street, Unit 124",Upper West Side,2995,1 BD,1 BA
"2 Seaman Avenue, Unit 1L",Inwood,1775,1 BD,1 BA
"400 5th Avenue, Unit 41D",Midtown South,4800,1 BD,1.5 BA
"4 Park Avenue, Unit 6S",Murray Hill,2700,Studio,1 BA
"203 East 121st Street, Unit 305",East Harlem,2495,1 BD,1 BA
"245 East 60th Street, Unit 2",Upper East Side,5500,3 BD,1 BA
"338 East 61st Street, Unit 6",Upper East Side,2995,2 BD,1 BA
"230 West 55th Street, Unit 12E",Theater District,3595,1 BD,1 BA
"242 West 53rd Street, Unit 61G",Theater District,6850,1 BD,1 BA
"307 West 29th Street, Unit 1CC",Chelsea,2550,Studio,1 BA
"300 East 55th Street, Unit 7A",Midtown East,7000,2 BD,2 BA
"242 West 53rd Street, Unit 62A",Theater District,17995,3 BD,3 BA
"644 10th Avenue, Unit 3S",Hell's Kitchen,2940,1 BD,1 BA
"3 West 73rd Street, Unit 1F",Upper West Side,2850,Studio,1 BA
"304 East 41st Street, Unit 807A",Murray Hill,2695,1 BD,1 BA
"70 6th Avenue, Unit 708",TriBeCa,5350,1 BD,1 BA
"845 United Nations Plaza, Unit 5DU",Midtown East,8000,2 BD,2 BA
"243 3rd Avenue, Unit 3",Gramercy,6000,3 BD,1 BA
"247 West Broadway, Unit 4",TriBeCa,6500,1 BD,1 BA
"131 East 17th Street, Unit 14",Gramercy,3395,1 BD,1.5 BA
"242 West 53rd Street, Unit 41B",Theater District,4250,Studio,1 BA
"2 South End Avenue, Unit 9G",Battery Park City,7995,3 BD,2 BA
"360 West 22nd Street, Unit 5D",Chelsea,4000,1 BD,1 BA
"250 East 40th Street, Unit 3F",Murray Hill,3400,1 BD,1.5 BA
"4 Park Avenue, Unit 4U",Murray Hill,2500,Studio,1 BA
"65 West 55th Street, Unit 6E",Theater District,3300,1 BD,1 BA
"240 East 46th Street, Unit 10H",Midtown East,2650,Studio,1 BA
"155 East 38th Street, Unit 11J",Murray Hill,3695,2 BD,1 BA
"4 Park Avenue, Unit 18C",Murray Hill,2700,Studio,1 BA
"440 West 45th Street, Unit 3E",Hell's Kitchen,3495,2 BD,1 BA
"88 Mulberry Street, Unit 3",Chinatown,4000,3 BD,1 BA
"242 West 53rd Street, Unit 49E",Theater District,7850,2 BD,2 BA
"520 West 23rd Street, Unit 7E",Chelsea,3600,1 BD,1 BA
"303 West 146th Street, Unit 2F",Harlem,2750,1 BD,1 BA
"7 East 20th Street, Unit 11R",Flatiron,10000,1 BD,1.5 BA
"350 West 42nd Street, Unit 41C",Hudson Yards,5950,2 BD,2 BA
"166 Suffolk Street, Unit 2D",Lower East Side,2450,1 BD,1 BA
"275 West 96th Street, Unit 6R",Upper West Side,5000,2 BD,1 BA
"222 East 19th Street, Unit 9H",Gramercy,4050,1 BD,1 BA
"100 Thayer Street, Unit 1B",Washington Heights,1795,1 BD,1 BA
"317 West 54th Street, Unit 1F",Hell's Kitchen,2995,1 BD,1 BA
"166 Perry Street, Unit 2C",West Village,12500,2 BD,2.5 BA
"121 East 22nd Street, Unit N1601",Gramercy,7000,1 BD,1.5 BA
"139 Waverly Place, Unit 3C",West Village,2325,Studio,1 BA
"50 Bayard Street, Unit 2G",Chinatown,3195,2 BD,1 BA
"420 East 55th Street, Unit 2A",Midtown East,3250,1 BD,1 BA
"1399 Park Avenue, Unit 18A",East Harlem,9000,3 BD,3 BA
25 Columbus Circle,Upper West Side,79000,4 BD,4.5 BA
"500 West 56th Street, Unit 1407",Hell's Kitchen,4500,1 BD,1 BA
"150 East 44th Street, Unit 45B",Midtown East,4875,1 BD,1 BA
"330 West 85th Street, Unit 4H",Upper West Side,2995,1 BD,1 BA
"5 Seaman, Unit 4G",Inwood,1850,1 BD,1 BA
"150 East 44th Street, Unit 24E",Midtown East,4200,1 BD,1 BA
"642 10th Avenue, Unit 2N",Hell's Kitchen,3650,2 BD,1 BA
"19 Dutch Street, Unit 60D",Financial District,5360,1 BD,1 BA
"242 West 53rd Street, Unit 60F",Theater District,5975,1 BD,1 BA
2109 Broadway,Upper West Side,7450,2 BD,2 BA
"220 East 65th Street, Unit 15F",Upper East Side,4500,1 BD,1 BA
"100 Barclay Street, Unit 11J",TriBeCa,8600,1 BD,1.5 BA
"88 Mulberry Street, Unit 4",Chinatown,6000,4 BD,1 BA
"415 East 37th Street, Unit 24J",Murray Hill,5500,2 BD,2 BA
"315 West 33rd Street, Unit 27B",Hudson Yards,4153,1 BD,1 BA
"226 West 136th Street, Unit 4F",Harlem,1575,Studio,1 BA
"242 West 53rd Street, Unit 29A",Theater District,6625,2 BD,2 BA
"315 West 33rd Street, Unit 9B",Hudson Yards,3969,1 BD,1 BA
"382 Central Park West, Unit 20X",Upper West Side,5862,2 BD,1.5 BA
"303 West 76th Street, Unit 1B",Upper West Side,2800,Studio,1 BA
"303 West 76th Street, Unit 3A",Upper West Side,3150,1 BD,1 BA
"4 West 104th Street, Unit 3B",Upper West Side,3150,2 BD,1 BA
"684 Riverside Drive, Unit 22A",Hamilton Heights,4100,3 BD,2 BA
"1402 Lexington Avenue, Unit E",Upper East Side,4450,3 BD,2 BA
"1402 Lexington Avenue, Unit E",Upper East Side,4450,3 BD,2 BA
"347 West 29th Street, Unit 7",Chelsea,2200,Studio,1 BA
"347 West 29th Street, Unit 7",Chelsea,2200,Studio,1 BA
"143 East 30th Street, Unit 508",Kips Bay,1850,Studio,1 BA
"143 East 30th Street, Unit 508",Kips Bay,1850,Studio,1 BA
"138-140 East 31st Street, Unit 43",Kips Bay,1350,Studio,1 BA
"138-140 East 31st Street, Unit 43",Kips Bay,1350,Studio,1 BA
"1270 Amsterdam Avenue, Unit 3D",Morningside Heights,2850,2 BD,1 BA
"260 West 52nd Street, Unit 4F",Theater District,3975,1 BD,1 BA
"9 West 31st Street, Unit 35B",Midtown South,7295,2 BD,2 BA
"9 West 31st Street, Unit 28C",Midtown South,4550,1 BD,1 BA
"9 West 31st Street, Unit 6D",Midtown South,4400,1 BD,1 BA
"229 East 10th Street, Unit 8",East Village,2500,1 BD,1 BA
"59 Thompson Street, Unit 28",SoHo,4996,2 BD,1 BA
"59 Thompson Street, Unit 28",SoHo,5450,2 BD,1 BA
"545 East 5th Street, Unit 16",East Village,3200,2 BD,1 BA
"554 West 54th Street, Unit 29F",Hell's Kitchen,5850,2 BD,1 BA
"554 West 54th Street, Unit 29F",Hell's Kitchen,5363,2 BD,1 BA
"300 East 39th Street, Unit 27F",Murray Hill,7468,2 BD,2 BA
"160 Riverside Boulevard, Unit 7L",Upper West Side,3563,1 BD,1 BA
"41 West 86th Street, Unit 3H",Upper West Side,2365,Studio,1 BA
"160 West 24th Street, Unit 5H",Chelsea,5403,1 BD,1 BA
"210 West 16th Street, Unit 5F",Chelsea,3195,1 BD,1 BA
"210 West 16th Street, Unit 3F",Chelsea,3295,1 BD,1 BA
"227 East 50th Street, Unit 11",Midtown East,3050,2 BD,1 BA
"429 East 52nd Street, Unit 37HJ",Midtown East,8769,3 BD,2.5 BA
"345 East 94th Street, Unit 22E",Upper East Side,4767,2 BD,2 BA
"181 East 65th Street, Unit 5A",Upper East Side,18000,4 BD,3 BA
"520 West 43rd Street, Unit 23A",Hell's Kitchen,5740,2 BD,2 BA
"7 Carmine Street, Unit 3",West Village,5395,2 BD,1 BA
"138-140 East 31st Street, Unit 43",Kips Bay,1350,Studio,1 BA
"1270 Amsterdam Avenue, Unit 3D",Morningside Heights,2850,2 BD,1 BA
"260 West 52nd Street, Unit 4F",Theater District,3975,1 BD,1 BA
"9 West 31st Street, Unit 35B",Midtown South,7295,2 BD,2 BA
"9 West 31st Street, Unit 28C",Midtown South,4550,1 BD,1 BA
"9 West 31st Street, Unit 6D",Midtown South,4400,1 BD,1 BA
"229 East 10th Street, Unit 8",East Village,2500,1 BD,1 BA
"59 Thompson Street, Unit 28",SoHo,4996,2 BD,1 BA
"59 Thompson Street, Unit 28",SoHo,5450,2 BD,1 BA
"545 East 5th Street, Unit 16",East Village,3200,2 BD,1 BA
"554 West 54th Street, Unit 29F",Hell's Kitchen,5850,2 BD,1 BA
"554 West 54th Street, Unit 29F",Hell's Kitchen,5363,2 BD,1 BA
"300 East 39th Street, Unit 27F",Murray Hill,7468,2 BD,2 BA
"160 Riverside Boulevard, Unit 7L",Upper West Side,3563,1 BD,1 BA
"41 West 86th Street, Unit 3H",Upper West Side,2365,Studio,1 BA
"160 West 24th Street, Unit 5H",Chelsea,5403,1 BD,1 BA
"210 West 16th Street, Unit 5F",Chelsea,3195,1 BD,1 BA
"210 West 16th Street, Unit 3F",Chelsea,3295,1 BD,1 BA
"227 East 50th Street, Unit 11",Midtown East,3050,2 BD,1 BA
"429 East 52nd Street, Unit 37HJ",Midtown East,8769,3 BD,2.5 BA
"345 East 94th Street, Unit 22E",Upper East Side,4767,2 BD,2 BA
"181 East 65th Street, Unit 5A",Upper East Side,18000,4 BD,3 BA
"520 West 43rd Street, Unit 23A",Hell's Kitchen,5740,2 BD,2 BA
"7 Carmine Street, Unit 3",West Village,5395,2 BD,1 BA
"254 East 68th Street, Unit 15D",Upper East Side,12000,3 BD,3 BA
"254 East 68th Street, Unit 15D",Upper East Side,12000,3 BD,3 BA
"225 East 39th Street, Unit 17D",Murray Hill,7465,2 BD,2 BA
"225 East 39th Street, Unit 27D",Murray Hill,10499,3 BD,2 BA
"225 East 39th Street, Unit 16B",Murray Hill,3895,Studio,1 BA
"55 West 25th Street, Unit 22B",NoMad,4730,Studio,1 BA
"88 Leonard Street, Unit 915",TriBeCa,6650,1 BD,1 BA
"88 Leonard Street, Unit 810",TriBeCa,3615,Studio,1 BA
"88 Leonard Street, Unit 718",TriBeCa,5250,1 BD,1 BA
"88 Leonard Street, Unit 715",TriBeCa,5590,1 BD,1 BA
"88 Leonard Street, Unit 1505",TriBeCa,4850,1 BD,1 BA
"88 Leonard Street, Unit 507",TriBeCa,3300,Studio,1 BA
"88 Leonard Street, Unit 1214",TriBeCa,3650,Studio,1 BA
"88 Leonard Street, Unit 1406",TriBeCa,4700,1 BD,1 BA
"88 Leonard Street, Unit 1211",TriBeCa,3500,Studio,1 BA
"45 West 132nd Street, Unit 5T",Harlem,2250,1 BD,1 BA
"2186 5th Avenue, Unit 10H",Harlem,1950,Studio,1 BA
"40 West 135th Street, Unit 2C",Harlem,2199,1 BD,1 BA
"295 Central Park West, Unit 2B",Upper West Side,7500,2 BD,2 BA
"295 Central Park West, Unit 2B",Upper West Side,7500,2 BD,2 BA
"520 West 43rd Street, Unit 15D",Hell's Kitchen,3050,Studio,1 BA
104 Suffolk Street,Lower East Side,3250,1 BD,2 BA
"110 East 61st Street, Unit B",Upper East Side,4000,1 BD,1 BA
"67 Wall Street, Unit 18J",Financial District,3637,1 BD,1 BA
"341 West 45th Street, Unit 401",Hell's Kitchen,4495,3 BD,1 BA
"305 West 50th Street, Unit 18H",Hell's Kitchen,4205,1 BD,1 BA
"236 West 10th Street, Unit 4",West Village,5850,2 BD,1 BA
"334 West 37th Street, Unit 3B",Hudson Yards,2025,Studio,1 BA
"573 Grand Street, Unit D206",Lower East Side,3900,2 BD,1 BA
"561 10th Avenue, Unit 21F",Hudson Yards,3566,1 BD,1 BA
"403 East 69th Street, Unit 5FS",Upper East Side,3392,2 BD,1 BA
"120 Macdougal Street, Unit 3",Greenwich Village,2900,1 BD,1 BA
"236 East 33rd Street, Unit 1B",Kips Bay,3000,1 BD,1 BA
"550 West 54th Street, Unit 1834",Hell's Kitchen,6875,2 BD,1 BA
"120 Sherman Avenue, Unit 28",Inwood,1600,2 BD,1 BA
"46 West 126th Street, Unit 1",Harlem,4990,4 BD,2 BA
"375 Broome Street, Unit 8A",Little Italy,6500,5 BD,2 BA
"312-316 East 30th Street, Unit 4E",Kips Bay,5100,3 BD,1 BA
"469 Malcolm X Boulevard, Unit 31",Harlem,1800,1 BD,1 BA
"469 Malcolm X Boulevard, Unit 41",Harlem,1800,1 BD,1 BA
"290 3rd Avenue, Unit 27A",Gramercy,5606,1 BD,1 BA
"290 3rd Avenue, Unit 27A",Gramercy,5606,1 BD,1 BA
"290 3rd Avenue, Unit 16B",Gramercy,5762,1 BD,1 BA
"290 3rd Avenue, Unit 16B",Gramercy,5762,1 BD,1 BA
"30 Waterside Plaza, Unit 26K",Kips Bay,4036,1 BD,1 BA
"40 Waterside Plaza, Unit 22G",Kips Bay,6976,3 BD,1.5 BA
"40 Waterside Plaza, Unit 24G",Kips Bay,6976,3 BD,1.5 BA
"30 Waterside Plaza, Unit 35H",Kips Bay,3273,Studio,1 BA
"20 Waterside Plaza, Unit 23F",Kips Bay,6109,2 BD,2 BA
"140 West 55th Street, Unit 4A",Theater District,4100,2 BD,1 BA
"180 Riverside Boulevard, Unit 9S",Upper West Side,3889,1 BD,1 BA
"429 East 52nd Street, Unit 32F",Midtown East,11538,3 BD,2.5 BA
"400 West 37th Street, Unit 11S",Hudson Yards,5080,2 BD,2 BA
"252 East 3rd Street, Unit 2A",East Village,3150,2 BD,1 BA
"237 East 10th Street, Unit 6C",East Village,2600,Studio,1 BA
1 Union Square South,Flatiron,5919,1 BD,1 BA
"164 Ludlow Street, Unit 11A",Lower East Side,3300,2 BD,1 BA
"250 East Houston Street, Unit 3J","Manhattan, NY 10002",4408,1 BD,1 BA
"99 Perry Street, Unit 5A",West Village,2550,1 BD,1 BA
"8 Spruce Street, Unit 28V",Financial District,3205,Studio,1 BA
"14 East 69th Street, Unit 4F",Upper East Side,5000,1 BD,1 BA
"202 Riverside Drive, Unit 7B",Upper West Side,4450,2 BD,1 BA
"14 East 69th Street, Unit 3F",Upper East Side,5000,1 BD,1 BA
"1 Wall Street Court, Unit 1304",Financial District,2750,Studio,1 BA
"63 Wall Street, Unit 1906",Financial District,3295,1 BD,1 BA
"141 East 33rd Street, Unit 5F",Kips Bay,3208,Studio,1 BA
"300 East 39th Street, Unit 27H",Murray Hill,4495,1 BD,1 BA
"303 East 83rd Street, Unit 23F",Upper East Side,4167,1 BD,1 BA
"230 East 25th Street, Unit 5C",Kips Bay,2495,1 BD,1 BA
"234 East 58th Street, Unit 25",Midtown East,2700,1 BD,1 BA
"515 West 52nd Street, Unit 1015M",Hell's Kitchen,3816,1 BD,1 BA
"234 East 58th Street, Unit 20",Midtown East,3500,2 BD,1 BA
"234 East 58th Street, Unit 20",Midtown East,3500,2 BD,1 BA
"234 East 58th Street, Unit 15",Midtown East,2800,1 BD,1 BA
10-40 River Road,Roosevelt Island,4200,2 BD,2 BA
"200 East 58th Street, Unit PHB",Midtown East,5500,1 BD,1 BA
"264 West 19th Street, Unit 62",Chelsea,3795,2 BD,1 BA
"1376 1st Avenue, Unit 8",Upper East Side,2350,1 BD,1 BA
"250 West 50th Street, Unit 31A",Theater District,6249,2 BD,2 BA
"525 West 52nd Street, Unit 8FN",Hell's Kitchen,4400,1 BD,1 BA
"327-333 East 90th Street, Unit 5B",Upper East Side,2552,1 BD,1 BA
"63 Wall Street, Unit 3101",Financial District,4102,1 BD,1 BA
"67 Wall Street, Unit 15E",Financial District,2910,Studio,1 BA
"420 East 10th Street, Unit 3B",East Village,2150,Studio,1 BA
"235 West 146th Street, Unit A09",Harlem,2875,3 BD,2 BA
35 Morningside Avenue,Harlem,2200,1 BD,1 BA
"148 West 127th Street, Unit 1",Harlem,3050,1 BD,1 BA
"1833 7th Avenue, Unit 1C",Harlem,2100,1 BD,1 BA
"200 East 82nd Street, Unit 25D",Upper East Side,7608,2 BD,2 BA
"1557 Lexington Avenue, Unit 5S",East Harlem,3100,2 BD,1 BA
"218 East 84th Street, Unit 2A",Upper East Side,2495,Studio,1 BA
"429 East 80th Street, Unit 5B",Upper East Side,2695,1 BD,1 BA
"74 Forsyth Street, Unit 2",Lower East Side,3402,2 BD,2 BA
"410 East 75th Street, Unit 3C",Upper East Side,2395,Studio,1 BA
"1792 Amsterdam Avenue, Unit 3W",Hamilton Heights,2999,3 BD,1 BA
"1792 Amsterdam Avenue, Unit 3W",Hamilton Heights,2999,3 BD,1 BA
"345 East 65th Street, Unit 1A",Upper East Side,4195,3 BD,2 BA
"232 East 74th Street, Unit 4A",Upper East Side,2425,Studio,1 BA
"600 Washington Street, Unit 411",West Village,3551,Studio,1 BA
"220 West 122nd Street, Unit 3R",Harlem,2108,1 BD,1 BA
"72 Forsyth Street, Unit 16",Lower East Side,3400,2 BD,2 BA
"445 East 6th Street, Unit 5B",East Village,5200,3 BD,1 BA
"237 West 14th Street, Unit 1RW",Chelsea,3195,Studio,1 BA
"375 Broome Street, Unit 22",Little Italy,6300,5 BD,2 BA
"224 Sullivan Street, Unit B54",Greenwich Village,2450,Studio,1 BA
"224 Sullivan Street, Unit A53",Greenwich Village,2350,Studio,1 BA
"15 Cliff Street, Unit 15D",Financial District,4080,1 BD,1 BA
"15 Cliff Street, Unit 26D",Financial District,5695,2 BD,2 BA
"382 3rd Avenue, Unit 6A",Kips Bay,2425,Studio,1 BA
"248 East 90th Street, Unit 4C",Upper East Side,2295,1 BD,1 BA
"435 West 31st Street, Unit 30B",Hudson Yards,4777,1 BD,1 BA
"390 1st Avenue, Unit 6E",Gramercy,4135,2 BD,1 BA
252 East 61st Street,Upper East Side,4145,1 BD,1 BA
"235 West 48th Street, Unit 36B",Theater District,6050,2 BD,2 BA
"235 West 48th Street, Unit 18M",Theater District,3938,1 BD,1 BA
"190 East 72nd Street, Unit 10A",Upper East Side,10000,3 BD,3 BA
"301 West 57th Street, Unit 45D",Hell's Kitchen,4200,1 BD,1 BA
"140 7th Avenue, Unit 6E",Chelsea,4400,2 BD,1 BA
"20 West Street, Unit 33H",Financial District,2695,Studio,1 BA
"88 Leonard Street, Unit 1505",TriBeCa,4850,1 BD,1 BA
"15 Hudson Yards, Unit 39F",Chelsea,6975,1 BD,1 BA
"540 West 49th Street, Unit 502S",Hell's Kitchen,3100,Studio,1 BA
"117 Varick Street, Unit 2R",SoHo,6595,4 BD,1 BA
"210 6th Avenue, Unit 1H",SoHo,3600,1 BD,1 BA
"25 West 13th Street, Unit 3PN",Greenwich Village,2850,Studio,1 BA
"47 Delancey Street, Unit 303",Lower East Side,3495,3 BD,1 BA
"433 East 13th Street, Unit 211S",East Village,5170,1 BD,1 BA
"333 Park Avenue South, Unit 2A",Flatiron,2995,Studio,1 BA
"433 East 13th Street, Unit 771N",East Village,4345,1 BD,1 BA
"29 West 84th Street, Unit 3A",Upper West Side,2550,1 BD,1 BA
"105 East 15th Street, Unit 4",Gramercy,5000,2 BD,2 BA
"433 East 13th Street, Unit 211N",East Village,4680,1 BD,1 BA
"5 Tudor City Place, Unit 2030",Murray Hill,2400,Studio,1 BA
"88 Leonard Street, Unit 1214",TriBeCa,3650,Studio,1 BA
"310 West 97th Street, Unit 74",Upper West Side,5600,2 BD,2 BA
"207 Sullivan Street, Unit 2",Greenwich Village,2800,1 BD,1 BA
"55 West 25th Street, Unit 22B",NoMad,4730,Studio,1 BA
"175 West 107th Street, Unit 10A",Upper West Side,2500,2 BD,1 BA
"433 East 13th Street, Unit 61N",East Village,4570,1 BD,1 BA
"433 East 13th Street, Unit 711N",East Village,4840,1 BD,1 BA
"247 West 46th Street, Unit 3604",Theater District,8500,2 BD,2.5 BA
"260 West 26th Street, Unit 10S",Chelsea,4350,1 BD,1 BA
"314 East 41st Street, Unit 405B",Murray Hill,4550,3 BD,1 BA
"340 Haven Avenue, Unit 5B",Washington Heights,3000,2 BD,1 BA
"715 Park Avenue, Unit 15A",Upper East Side,5300,1 BD,1 BA
"57 East 97th Street, Unit 8",Upper East Side,3100,2 BD,1 BA
"57 East 97th Street, Unit 9",Upper East Side,3050,2 BD,1 BA
"60 West 76th Street, Unit 2H",Upper West Side,3369,1 BD,1 BA
"550 West 45th Street, Unit 1713",Hell's Kitchen,6283,2 BD,2 BA
"156 West 20th Street, Unit 5B",Chelsea,3695,1 BD,1 BA
"255 West 22nd Street, Unit 2B",Chelsea,4795,2 BD,1 BA
"300 West 23rd Street, Unit 15M",Chelsea,4600,1 BD,1 BA
"421 West 54th Street, Unit 3G",Hell's Kitchen,6199,2 BD,2.5 BA
"515 East 72nd Street, Unit 27B",Upper East Side,6800,2 BD,2 BA
"269 West 72nd Street, Unit 3A",Upper West Side,3250,1 BD,1 BA
"393 West 49th Street, Unit 2KK",Hell's Kitchen,2600,Studio,1 BA
"80 Park Avenue, Unit 6E",Murray Hill,3900,1 BD,1 BA
"308 East 72nd Street, Unit 19C",Upper East Side,8200,2 BD,2.5 BA
"714 9th Avenue, Unit 3C",Hell's Kitchen,3250,1 BD,1 BA
"356 West 56th Street, Unit 7",Hell's Kitchen,3650,2 BD,1 BA
"247 East 28th Street, Unit 2E",Kips Bay,3995,2 BD,1 BA
"80 Park Avenue, Unit 20P",Murray Hill,4200,1 BD,1 BA
"30 West 63rd Street, Unit 9T",Upper West Side,4000,1 BD,1 BA
"88 Leonard Street, Unit 810",TriBeCa,3615,Studio,1 BA
"350 West 42nd Street, Unit 27K",Hudson Yards,3950,1 BD,1 BA
"311 East 60th Street, Unit 2C",Upper East Side,1950,Studio,1 BA
"225 East 34th Street, Unit 18F",Murray Hill,3895,1 BD,1 BA
"310 West 20th Street, Unit A2",Chelsea,1750,Studio,1 BA
"715 Park Avenue, Unit 15A",Upper East Side,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
empty Address,empty Price,empty Price,empty Beds,empty Bath
"230 East 44th Street, Unit 12E",Midtown East,4029,2 BD,1 BA
"7 West 21st Street, Unit 7G",Flatiron,5760,1 BD,1 BA
"865 United Nations Plaza, Unit 3C",Midtown East,3700,1 BD,1 BA
"330 East 75th Street, Unit 9J",Upper East Side,3600,1 BD,1 BA
"714 9th Avenue, Unit 3A",Hell's Kitchen,2825,1 BD,1 BA
"88 Leonard Street, Unit 507",TriBeCa,3300,Studio,1 BA
"120 West 58th Street, Unit 6A",Theater District,4295,2 BD,1.5 BA
"88 Leonard Street, Unit 915",TriBeCa,6650,1 BD,1 BA
"433 East 13th Street, Unit 722N",East Village,6600,2 BD,2 BA
"313 West 29th Street, Unit C",Chelsea,6000,3 BD,1.5 BA
"300 East 23rd Street, Unit 17B",Gramercy,10000,3 BD,2.5 BA
"88 Leonard Street, Unit 715",TriBeCa,5590,1 BD,1 BA
"343 West 20th Street, Unit 2",Chelsea,5500,1 BD,1 BA
"1280 5th Avenue, Unit 11EF",East Harlem,10000,4 BD,3 BA
"88 Leonard Street, Unit 1211",TriBeCa,3500,Studio,1 BA
"301 West 53rd Street, Unit 18I",Hell's Kitchen,4000,1 BD,1 BA
