Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"11 Montgomery Pl, 3 - Park Slope, New York",4995,Multi-Family,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,300",Brooklyn
"92 Atlantic Avenue, 3A - Cobble Hill, New York",4981,Rental,3 Beds | 2 Baths,Listing ID: 3888175,Brooklyn
"181 Front, 181 Front Street, 11A - Dumbo, New York",4964,Rental,1 Bed | 1 Bath,Listing ID: 3862029,Brooklyn
"440 Kent Avenue, 18D - Williamsburg, New York",4950,"Condo, Doorman",Loft | 2 Beds | 2 Baths,"Approximate Sq. Feet: 1,222",Brooklyn
"1 North 4th Pl, 22I - Williamsburg, New York",4944,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 904,Brooklyn
"520 76th Street - Bay Ridge, New York",4900,Rental,5 Beds | 2 Baths,Approximate Exterior Sq. Ft: 1880 Sq Ft,Brooklyn
"10 Downing Street, 5U - Clinton Hill, New York",4900,Multi-Family,| 1 Bath,Listing ID: 3870438,Brooklyn
"Courthouse Apartments, 125 Court Street, 6NE - Brooklyn Heights, New York",4900,"Rental, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,006",Brooklyn
"555 10th Street, 17G - Park Slope, New York",4895,Multi-Family,1 Bed | 1 Bath,Listing ID: 3637122,Brooklyn
"Urban Eagle, 171 Eagle Street, 1A - Greenpoint, New York",4895,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,073",Brooklyn
"The Amberly, 120 Nassau Street, 19K - Dumbo, New York",4860,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3845739,Brooklyn
"PHOTO GALLERY BUILD, 425 Keap Street, 4D - Williamsburg, New York",4850,Rental,Loft | 1 Bed | 1 Bath,Listing ID: 3805879,Brooklyn
"574 Eastern Parkway - Crown Heights, New York",4850,Single Family Townhouse,5 Beds | 3 Baths | 1 Half Bath,"Approximate Sq. Feet: 2,082",Brooklyn
"The Amberly, 120 Nassau Street, 24C - Dumbo, New York",4820,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3845738,Brooklyn
"21 India Street, T1804 - Greenpoint, New York",4820,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3867861,Brooklyn
"Lincoln Place, 364 Lincoln Pl, E5 - Prospect Heights, New York",4815,Rental,3 Beds | 2 Baths | 1 Half Bath,Listing ID: 3877946,Brooklyn
"267 Powers Street, RR2 - Williamsburg, New York",4800,Rental,4 Beds | 2 Baths,"Approximate Sq. Feet: 1,100",Brooklyn
"2550 Coney Island Avenue - Gravesend, New York",4800,Rental,Studio,Listing ID: 429299,Brooklyn
"655 East 92nd Street, TWNH - Remsen Village, New York",4800,Single Family Townhouse,3 Beds | 2 Baths,"Approximate Sq. Feet: 2,358",Brooklyn
"368 Myrtle Avenue, D - Fort Greene, New York",4795,Condo,4 Beds | 2 Baths,Listing ID: 3877945,Brooklyn
"144 Fourth Avenue, 2 - Park Slope, New York",4792,Rental,3 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"180 Myrtle Avenue, 15N - Fort Greene, New York",4780,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 830,Brooklyn
"290 Kings Highway - Gravesend, New York",4750,Rental,Studio,"Approximate Sq. Feet: 1,100 | Approximate Exterior Sq. Ft: 1630 Sq Ft",Brooklyn
"200 Schermerhorn Street, RETAIL2 - Boerum Hill, New York",4750,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 834,Brooklyn
"499 Grand Street, 3R - Williamsburg, New York",4750,Rental,4 Beds | 1 Bath,Approximate Sq. Feet: 6,Brooklyn
"220 Water Street, 427 - Dumbo, New York",4750,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 862,Brooklyn
"Park Ilona, The, 150 North 12th Street, 5E - Williamsburg, New York",4750,Rental,2 Beds | 2 Baths,Listing ID: 3884924,Brooklyn
"The Amberly, 120 Nassau Street, 20J - Dumbo, New York",4730,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3834209,Brooklyn
"180 Myrtle Avenue, 16A - Fort Greene, New York",4721,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 842,Brooklyn
"101 Norman Avenue, 3 - Greenpoint, New York",4700,Multi-Family,3 Beds | 2 Baths,Listing ID: 3891987,Brooklyn
"185 South 4th Street, 3A - Williamsburg, New York",4700,"Rental, Doorman",3 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Brooklyn
"The Refinery, 490 Myrtle Avenue, 7K - Fort Greene, New York",4696,Condo,2 Beds | 2 Baths,Listing ID: 3886986,Brooklyn
"180 Myrtle Avenue, 16B - Fort Greene, New York",4695,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"555 10th Street, 14L - Park Slope, New York",4695,Multi-Family,1 Bed | 1 Bath,Listing ID: 3637121,Brooklyn
"The Amberly, 120 Nassau Street, B28 - Dumbo, New York",4680,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 814,Brooklyn
"44 Berry Street, 5C - Williamsburg, New York",4665,Condo,3 Beds | 1 Bath,Listing ID: 3887329,Brooklyn
"Gair2, 25 Washington Street, 5B - Dumbo, New York",4650,Rental,Loft | 2 Beds | 1 Bath,Approximate Sq. Feet: 687,Brooklyn
"99 ATLANTIC Avenue, 4 - Brooklyn Heights, New York",4650,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,100",Brooklyn
"331 South 1st Street, 1 - Williamsburg, New York",4650,Multi-Family,3 Beds | 1 Bath,Listing ID: 3879587,Brooklyn
"420 Kent Avenue, 3011B - Williamsburg, New York",4615,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3892770,Brooklyn
"214 Macon Street, 2 - Bedford - Stuyvesant, New York",4600,Condo,4 Beds | 3 Baths,"Approximate Sq. Feet: 1,575",Brooklyn
"8015 5 Avenue - Bay Ridge, New York",4600,Rental,Studio,"Approximate Sq. Feet: 1,440",Brooklyn
"28 South Oxford Street, 5 - Fort Greene, New York",4600,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 600,Brooklyn
"50 Bridge Street, 318 - Dumbo, New York",4600,"Condo, Doorman",Loft | 1 Bed | 1 Bath,Approximate Sq. Feet: 785,Brooklyn
"The Amberly, 120 Nassau Street, 22K - Dumbo, New York",4583,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"The Amberly, 120 Nassau Street, F28 - Dumbo, New York",4580,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 812,Brooklyn
"125 Parkside Avenue, 4C - Prospect Park South, New York",4570,Rental,2 Beds | 2 Baths,Listing ID: 3888580,Brooklyn
"The Amberly, 120 Nassau Street, 27C - Dumbo, New York",4565,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 817,Brooklyn
"1 North 4th Pl, 17D - Williamsburg, New York",4550,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 922,Brooklyn
"The Amberly, 120 Nassau Street, 21K - Dumbo, New York",4538,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"The Amberly, 120 Nassau Street, 26C - Dumbo, New York",4538,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 817,Brooklyn
"180 Myrtle Avenue, 15P - Fort Greene, New York",4533,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 830,Brooklyn
"200 Franklin Street, 7B - Greenpoint, New York",4515,Rental,2 Beds | 1 Bath,Listing ID: 3892857,Brooklyn
"2278 Flatbush Avenue - Marine Park, New York",4500,Rental,Studio,"Approximate Sq. Feet: 1,260 | Approximate Exterior Sq. Ft: 2000 Sq Ft",Brooklyn
"208 Starr St, 1L - Bushwick, New York",4500,Rental,4 Beds | 1 Bath | 1 Half Bath,Listing ID: 3530430,Brooklyn
"509 Dean Street, 1LSB - Prospect Heights, New York",4500,Multi-Family,4 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"1161 Halsey Street, 1 - Bushwick, New York",4500,Rental,3 Beds | 3 Baths,Listing ID: 3837630,Brooklyn
"667 Washington Avenue, COMMERCIAL - Prospect Heights, New York",4500,Condo,Studio | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,460",Brooklyn
"459 Keap Street, R1 - Williamsburg, New York",4500,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 450,Brooklyn
"2908 Emmons Avenue - Sheepshead Bay, New York",4500,Rental,Studio,Listing ID: 427093,Brooklyn
"1695 Albany Avenue, 2 - East Flatbush, New York",4500,Rental,4 Beds | 3 Baths,"Approximate Sq. Feet: 2,300",Brooklyn
"50 North 1st Street, 3H - Williamsburg, New York",4500,Rental,2 Beds | 1 Bath,Listing ID: 3841012,Brooklyn
"321 Putnam Avenue, 3L - Clinton Hill, New York",4500,Rental,Loft | 5 Beds | 2 Baths,Listing ID: 3797366,Brooklyn
"180 Nassau Street, 8K - Dumbo, New York",4500,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 958,Brooklyn
"202 W 9th Street, 2A - Brooklyn, New York",4500,Rental,3 Beds | 2 Baths,Listing ID: 5004254,Brooklyn
"The Amberly, 120 Nassau Street, 20K - Dumbo, New York",4500,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"76 Pierrepont Street, 3 - Brooklyn Heights, New York",4500,Condo,1 Bed | 1 Bath,Listing ID: 3874281,Brooklyn
"442 Sterling Pl, 2 - Prospect Heights, New York",4500,Rental,3 Beds | 1 Bath,Listing ID: 3725079,Brooklyn
"682 Union Street, 3A - Park Slope, New York",4500,Rental,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,400",Brooklyn
"319 Union Street, 1 - Carroll Gardens, New York",4500,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"144 N. 8TH STREET, 144 North 8th Street, 12C - Williamsburg, New York",4500,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 754,Brooklyn
"190 North 9th Street, 607 - Williamsburg, New York",4500,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 913,Brooklyn
"BROADWAY CONDOMINIUM, 154 Broadway, 2 - Williamsburg, New York",4500,Condo,1 Bed | 1 Bath,Listing ID: 3785078,Brooklyn
"307 Baltic Street, 4A - Cobble Hill, New York",4500,Condo,2 Beds | 1 Bath,Listing ID: 3869124,Brooklyn
"63 North 3rd Street, 314 - Williamsburg, New York",4500,Rental,Loft | 1 Bed | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"9inety North 5ifth, 90 North 5th Street, 2A - Williamsburg, New York",4500,"Condo, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 901,Brooklyn
"LANDMARK PENCIL FAC, 59 Kent Street, 3B - Greenpoint, New York",4500,Rental,Loft | 2 Beds | 1 Bath,Listing ID: 3883881,Brooklyn
"202 West 9th Street, 2A - Park Slope, New York",4500,Condo,3 Beds | 2 Baths,Listing ID: 3887987,Brooklyn
"39 Plaza Street West, 6C - Park Slope, New York",4500,"Cooperative, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 930,Brooklyn
"214 Clinton Street, 2C - Brooklyn Heights, New York",4500,Rental,2 Beds | 1 Bath,Listing ID: 3865866,Brooklyn
"285 Halsey Street, 2 - Bedford - Stuyvesant, New York",4500,Condo,2 Beds | 3 Baths,Listing ID: 3884371,Brooklyn
"180 Nassau Street, 7A - Dumbo, New York",4500,"Rental, Doorman",2 Beds | 1 Bath,Approximate Sq. Feet: 842,Brooklyn
"Clover House, 107 Columbia Hts, 11A - Brooklyn Heights, New York",4500,Rental,1 Bed | 1 Bath,Listing ID: 3871879,Brooklyn
"420 Kent Avenue, PH031A - Williamsburg, New York",4499,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3883429,Brooklyn
"360 Furman Street, 342 - Brooklyn Heights, New York",4499,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 908,Brooklyn
"555 10th Street, 51H - Park Slope, New York",4495,Multi-Family,| 1 Bath,Listing ID: 3893819,Brooklyn
"152 Carroll Street, 1B - Carroll Gardens, New York",4495,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,300",Brooklyn
"Nassau On The Park, 229 Nassau Avenue, GARDEN - Greenpoint, New York",4475,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"51 Irving Pl, 6K - Clinton Hill, New York",4457,Rental,Studio | 1 Bath,Listing ID: 3894484,Brooklyn
"51 Irving Pl, 6H - Clinton Hill, New York",4457,Rental,Studio | 1 Bath,Listing ID: 3894483,Brooklyn
"The Amberly, 120 Nassau Street, 25C - Dumbo, New York",4455,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 817,Brooklyn
"220 Water Street, 428 - Dumbo, New York",4450,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 673,Brooklyn
"BRIDGE TOWER, 74 South 4th Street, 1B - Williamsburg, New York",4450,Rental,3 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,100",Brooklyn
"null, 233 MADISON Street, 1 - Bedford - Stuyvesant, New York",4450,Condo,3 Beds | 2 Baths,"Approximate Sq. Feet: 2,000",Brooklyn
"141 Broadway, 3 - Williamsburg, New York",4450,Rental,Loft | 2 Beds | 1 Bath,Listing ID: 3891620,Brooklyn
"21 India Street, T1503 - Greenpoint, New York",4430,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3880316,Brooklyn
"Clover House, 107 Columbia Hts, 2A - Brooklyn Heights, New York",4430,Rental,2 Beds | 2 Baths,Approximate Sq. Feet: 891,Brooklyn
"180 Myrtle Avenue, 10N - Fort Greene, New York",4423,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 830,Brooklyn
"The Amberly, 120 Nassau Street, 18K - Dumbo, New York",4415,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"The Amberly, 120 Nassau Street, 18K1 - Dumbo, New York",4415,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"410 Utica Avenue - Crown Heights, New York",4400,Rental,Studio,Listing ID: 425567,Brooklyn
"289 Fifth Avenue, 3 - Park Slope, New York",4400,Condo,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,400",Brooklyn
"487 Keap Street, 403 - Williamsburg, New York",4400,Condo,2 Beds | 2 Baths,Listing ID: 3883307,Brooklyn
"2326 E 19 Street - Homecrest, New York",4400,Rental,5 Beds | 2 Baths,"Approximate Sq. Feet: 1,012 | Approximate Exterior Sq. Ft: 2300 Sq Ft",Brooklyn
"951 Prospect Pl, 2R - Crown Heights, New York",4400,Condo,4 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Brooklyn
"166 Kingsland Avenue, 1A - Greenpoint, New York",4400,Rental,4 Beds | 1 Bath | 1 Half Bath,Listing ID: 3866213,Brooklyn
"60 South 8th Street, 731 - Williamsburg, New York",4400,Condo,1 Bed | 1 Bath | 1 Half Bath,Listing ID: 3895247,Brooklyn
"214 North 11th Street, 5C - Williamsburg, New York",4400,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,054",Brooklyn
"467 Keap Street, 5A - Williamsburg, New York",4395,Condo,2 Beds | 2 Baths,Listing ID: 3890864,Brooklyn
"The Amberly, 120 Nassau Street, K17 - Dumbo, New York",4380,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"The Amberly, 120 Nassau Street, 17K1 - Dumbo, New York",4380,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"Level, 2 North 6th Pl, 24F - Williamsburg, New York",4365,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 658,Brooklyn
"319 South 5th Street, 4 - Williamsburg, New York",4350,Multi-Family,3 Beds | 2 Baths,Approximate Sq. Feet: 900,Brooklyn
"1 MacDonough Street, 2N - Bedford - Stuyvesant, New York",4350,Rental,4 Beds | 2 Baths,Listing ID: 3888805,Brooklyn
"The Amberly, 120 Nassau Street, 16K - Dumbo, New York",4335,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 780,Brooklyn
"555 10th Street, 36M - Park Slope, New York",4325,Multi-Family,| 1 Bath,Listing ID: 3893818,Brooklyn
"1419 Eighth Avenue, G - Park Slope, New York",4308,Condo,3 Beds | 2 Baths,Listing ID: 3874288,Brooklyn
"East Flatbush, New York",4300,Rental,Studio,"Approximate Sq. Feet: 2,222",Brooklyn
"544 State Street, GARDEN - Boerum Hill, New York",4300,Rental,2 Beds | 2 Baths,Listing ID: 3867522,Brooklyn
"305 McGuinness Boulevard, 4C - Greenpoint, New York",4300,Condo,2 Beds | 1 Bath,"Approximate Sq. Feet: 1,105",Brooklyn
"115 Henry Street, 3C - Brooklyn Heights, New York",4300,Rental,2 Beds | 1 Bath,Listing ID: 3883485,Brooklyn
"823 Carroll Street, 3. - Park Slope, New York",4300,Rental,2 Beds | 1 Bath,Listing ID: 3863998,Brooklyn
"45 Newel Street, 5B - Greenpoint, New York",4300,Rental,3 Beds | 1 Bath,Listing ID: 3890301,Brooklyn
"PHOTO GALLERY BUILD, 425 Keap Street, 4A - Williamsburg, New York",4300,Rental,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"OOSTEN, 429 Kent Avenue, 835 - Williamsburg, New York",4300,"Condo, Doorman",Loft | 1 Bed | 1 Bath | 1 Half Bath,Approximate Sq. Feet: 909,Brooklyn
"BOULEVARD EAST, 53 Boerum Pl, 10B - Boerum Hill, New York",4300,"Condo, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 970,Brooklyn
"The Amberly, 120 Nassau Street, 19J - Dumbo, New York",4299,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 754,Brooklyn
"230A Sixth Avenue, 2 - Park Slope, New York",4295,Rental,2 Beds | 1 Bath,Listing ID: 3865608,Brooklyn
"205 Water Street, 3N - Dumbo, New York",4295,"Condo, Doorman",Loft | 1 Bed | 1 Bath,Approximate Sq. Feet: 806,Brooklyn
"230A 6th Street, 2 - Park Slope, New York",4295,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,000",Brooklyn
"50 North 5th Street, W7S - Williamsburg, New York",4295,"Condo, Doorman",1 Bed | 2 Baths,Listing ID: 3892780,Brooklyn
"The Amberly, 120 Nassau Street, 18J - Dumbo, New York",4265,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 754,Brooklyn
"655 Franklin Avenue, 1R - Crown Heights, New York",4250,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,458",Brooklyn
"606 Henry Street, 3 - Carroll Gardens, New York",4250,Condo,3 Beds | 1 Bath,Listing ID: 3837264,Brooklyn
"612 President Street, 2 - Park Slope, New York",4250,Rental,5 Beds | 2 Baths,Listing ID: 3844423,Brooklyn
"180 Nassau Street, 3K - Dumbo, New York",4250,"Rental, Doorman",2 Beds | 2 Baths,Approximate Sq. Feet: 958,Brooklyn
"59 RAPELYE Street, FL3 - Columbia Street Waterfront District, New York",4250,Condo,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,073",Brooklyn
"333 Atlantic Avenue, 2B - Boerum Hill, New York",4250,Rental,2 Beds | 1 Bath,Listing ID: 3862200,Brooklyn
"79 Bridge Street, 4E - Dumbo, New York",4250,Condo,Loft | 1 Bath,Approximate Sq. Feet: 850,Brooklyn
"391 1st Street, 4R - Park Slope, New York",4250,Rental,3 Beds | 1 Bath,Listing ID: 3870331,Brooklyn
"THE ALLAN BUILDING, 70 Berry Street, 2G - Williamsburg, New York",4250,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 880,Brooklyn
"233 87th Street, TWNH - Bay Ridge, New York",4250,,3 Beds | 2 Baths,Listing ID: 3865870,Brooklyn
"5 Monroe Pl, 4 - Brooklyn Heights, New York",4250,Rental,2 Beds | 1 Bath,Listing ID: 3878982,Brooklyn
"THE SILHOUETTE, 272 21st Street, 2 - Park Slope, New York",4250,Condo,2 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"34 North 7th Street, 4I - Williamsburg, New York",4250,"Condo, Doorman",1 Bed | 2 Baths,Approximate Sq. Feet: 917,Brooklyn
"110 Livingston Street, 8R - Brooklyn Heights, New York",4250,"Condo, Doorman",Loft | 1 Bed | 1 Bath,Listing ID: 3877986,Brooklyn
"248 Duffield Street, 6VV - Downtown Brooklyn, New York",4241,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 889,Brooklyn
"147 Maujer Street, 5A - Williamsburg, New York",4235,Rental,3 Beds | 2 Baths,Listing ID: 3892707,Brooklyn
"The Amberly, 120 Nassau Street, J17 - Dumbo, New York",4225,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 754,Brooklyn
"30 Washington Street, 5K - Dumbo, New York",4225,Rental,1 Bed | 1 Bath,Listing ID: 3885623,Brooklyn
"125 Parkside Avenue, 6M - Prospect Park South, New York",4213,Rental,2 Beds | 2 Baths,Listing ID: 3889120,Brooklyn
"9731 4 Avenue - Bay Ridge, New York",4200,Rental,Studio,Approximate Exterior Sq. Ft: 2000 Sq Ft,Brooklyn
"null, 814 Prospect Pl, 1R - Crown Heights, New York",4200,Condo,3 Beds | 2 Baths,"Approximate Sq. Feet: 1,456",Brooklyn
"453 3rd Street, 2R - Park Slope, New York",4200,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,500",Brooklyn
"136 67 Street - Bay Ridge, New York",4200,Rental,4 Beds | 3 Baths | 1 Half Bath,Approximate Sq. Feet: 765 | Approximate Exterior Sq. Ft: 1700 Sq Ft,Brooklyn
"104 Rogers Avenue, 4 - Crown Heights, New York",4200,Rental,4 Beds | 1 Bath | 1 Half Bath,Listing ID: 3862108,Brooklyn
"NEW CONDOS, THE, 128 Newton Street, 4A - Greenpoint, New York",4200,Condo,2 Beds | 2 Baths,Approximate Sq. Feet: 976,Brooklyn
"360 Furman Street, 517 - Brooklyn Heights, New York",4200,"Condo, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 862,Brooklyn
"500 Fourth Avenue, 10J - Gowanus, New York",4200,"Condo, Doorman",2 Beds | 2 Baths,"Approximate Sq. Feet: 1,019",Brooklyn
"1108 Gates Avenue, 0 - Bushwick, New York",4199,Rental,4 Beds | 3 Baths,"Approximate Sq. Feet: 1,500",Brooklyn
"The Amberly, 120 Nassau Street, D24 - Dumbo, New York",4170,"Rental, Doorman",1 Bed | 1 Bath,Approximate Sq. Feet: 806,Brooklyn
"250 Ashland Pl, 33N - Fort Greene, New York",4160,Rental,1 Bed | 1 Bath,Listing ID: 3888242,Brooklyn
"DUNHAM PLACE, 15 Dunham Pl, PHN - Williamsburg, New York",4150,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3835491,Brooklyn
"203 Seventh Avenue, 4B - Park Slope, New York",4150,Cooperative,2 Beds | 1 Bath,Listing ID: 3891037,Brooklyn
"333 Atlantic Avenue, 3D - Boerum Hill, New York",4150,Rental,2 Beds | 1 Bath,Listing ID: 3895533,Brooklyn
"PHOTO GALLERY BUILD, 425 Keap Street, 3B - Williamsburg, New York",4150,Rental,1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"null, 11 West 128th Street, 1B - Park Slope, New York",4150,Condo,3 Beds | 1 Bath | 1 Half Bath,Listing ID: 3887925,Brooklyn
"276 St James Pl, 1 - Clinton Hill, New York",4150,Rental,2 Beds | 1 Bath | 1 Half Bath,"Approximate Sq. Feet: 1,370",Brooklyn
"99 Gold, 99 Gold Street, 5L - Dumbo, New York",4125,"Rental, Doorman",Loft | 1 Bed | 1 Bath,"Approximate Sq. Feet: 1,071",Brooklyn
"44 Berry Street, C2 - Williamsburg, New York",4115,Condo,2 Beds | 1 Bath,Listing ID: 3870268,Brooklyn
"63 North 3rd Street, 403 - Williamsburg, New York",4100,Rental,Loft | 1 Bed | 1 Bath,Listing ID: 3865156,Brooklyn
"Chocolate Factory, 275 Park Avenue, 3OW - Fort Greene, New York",4100,"Cooperative, Doorman",1 Bed | 1 Bath,"Approximate Sq. Feet: 1,300",Brooklyn
"63 North 3rd Street, 402 - Williamsburg, New York",4100,Rental,Loft | 1 Bed | 1 Bath,"Approximate Sq. Feet: 1,000",Brooklyn
"OOSTEN, 429 Kent Avenue, 839 - Williamsburg, New York",4100,"Condo, Doorman",Loft | 1 Bed | 1 Bath,Approximate Sq. Feet: 698,Brooklyn
"152 Carroll Street, 4 - Carroll Gardens, New York",4100,Rental,2 Beds | 1 Bath,Listing ID: 3870262,Brooklyn
"21 India Street, S303 - Greenpoint, New York",4100,"Condo, Doorman",1 Bed | 1 Bath,Listing ID: 3880315,Brooklyn
"223 Fourth Avenue, 11D1 - Park Slope, New York",4079,Rental,1 Bed | 1 Bath,Listing ID: 3825495,Brooklyn
"Landing at the Bridge Park, Th, 15 Bridge Park Drive, 11I - Brooklyn Heights, New York",4043,Rental,3 Beds | 2 Baths,Listing ID: 3878233,Brooklyn
